Date,ProductId,SalesQuantity,Price,Promotion,DayOfWeek,Season
2023-07-17,36,25,399.14,No,Monday,Summer
2023-07-17,38,20,479.93,No,Monday,Summer
2023-07-17,39,31,256.18,No,Monday,Summer
2023-07-17,39,14,256.18,No,Monday,Summer
2023-07-17,40,30,459.32,No,Monday,Summer
2023-07-17,42,44,317.4,Yes,Monday,Summer
2023-07-17,42,35,315.49,Yes,Monday,Summer
2023-07-18,4,30,439.81,No,Tuesday,Summer
2023-07-18,16,25,176.15,No,Tuesday,Summer
2023-07-18,22,22,399.69,No,Tuesday,Summer
2023-07-18,26,23,246.4,No,Tuesday,Summer
2023-07-18,26,32,246.4,No,Tuesday,Summer
2023-07-18,27,15,302.7,No,Tuesday,Summer
2023-07-18,31,26,109.11,No,Tuesday,Summer
2023-07-18,32,44,89.43,Yes,Tuesday,Summer
2023-07-18,35,21,376.97,No,Tuesday,Summer
2023-07-18,47,23,178.77,No,Tuesday,Summer
2023-07-19,7,14,17.53,No,Wednesday,Summer
2023-07-19,17,14,357.85,No,Wednesday,Summer
2023-07-19,21,44,91.64,Yes,Wednesday,Summer
2023-07-19,27,24,302.7,No,Wednesday,Summer
2023-07-19,28,24,241.51,No,Wednesday,Summer
2023-07-19,33,23,12.84,No,Wednesday,Summer
2023-07-19,38,24,479.93,No,Wednesday,Summer
2023-07-19,40,34,459.32,No,Wednesday,Summer
2023-07-19,43,31,51.67,No,Wednesday,Summer
2023-07-20,1,29,268.05,No,Thursday,Summer
2023-07-20,11,33,329.15,No,Thursday,Summer
2023-07-20,13,18,326.8,No,Thursday,Summer
2023-07-20,13,26,326.8,No,Thursday,Summer
2023-07-20,16,37,127.06,Yes,Thursday,Summer
2023-07-20,17,26,357.85,No,Thursday,Summer
2023-07-20,25,22,183.24,No,Thursday,Summer
2023-07-20,25,35,128.68,Yes,Thursday,Summer
2023-07-20,26,30,246.4,No,Thursday,Summer
2023-07-20,27,25,302.7,No,Thursday,Summer
2023-07-20,29,42,313.25,Yes,Thursday,Summer
2023-07-20,32,29,114.83,No,Thursday,Summer
2023-07-20,32,20,114.83,No,Thursday,Summer
2023-07-20,33,22,12.84,No,Thursday,Summer
2023-07-20,38,20,479.93,No,Thursday,Summer
2023-07-20,41,15,356.31,No,Thursday,Summer
2023-07-21,13,53,287.08,Yes,Friday,Summer
2023-07-21,18,15,33.45,No,Friday,Summer
2023-07-21,27,14,302.7,No,Friday,Summer
2023-07-21,28,29,241.51,No,Friday,Summer
2023-07-21,30,53,178.24,Yes,Friday,Summer
2023-07-21,39,35,193.99,Yes,Friday,Summer
2023-07-21,40,20,459.32,No,Friday,Summer
2023-07-21,44,31,117.8,No,Friday,Summer
2023-07-21,48,19,395.46,No,Friday,Summer
2023-07-22,3,30,294.01,No,Saturday,Summer
2023-07-22,7,38,17.53,No,Saturday,Summer
2023-07-22,9,38,307.03,No,Saturday,Summer
2023-07-22,12,46,85.5,No,Saturday,Summer
2023-07-22,17,31,357.85,No,Saturday,Summer
2023-07-22,25,43,183.24,No,Saturday,Summer
2023-07-22,36,38,399.14,No,Saturday,Summer
2023-07-22,39,41,256.18,No,Saturday,Summer
2023-07-22,48,51,395.46,No,Saturday,Summer
2023-07-23,7,43,15.71,Yes,Sunday,Summer
2023-07-23,12,25,85.5,No,Sunday,Summer
2023-07-23,12,63,70.54,Yes,Sunday,Summer
2023-07-23,23,36,319.08,No,Sunday,Summer
2023-07-23,24,36,297.91,No,Sunday,Summer
2023-07-23,25,59,148.79,Yes,Sunday,Summer
2023-07-23,34,53,157.47,No,Sunday,Summer
2023-07-23,48,50,395.46,No,Sunday,Summer
2023-07-23,48,36,395.46,No,Sunday,Summer
2023-07-23,48,33,395.46,No,Sunday,Summer
2023-07-24,6,26,231.03,No,Monday,Summer
2023-07-24,11,29,329.15,No,Monday,Summer
2023-07-24,15,24,377.76,No,Monday,Summer
2023-07-24,16,25,176.15,No,Monday,Summer
2023-07-24,21,19,121.17,No,Monday,Summer
2023-07-24,23,28,319.08,No,Monday,Summer
2023-07-24,24,15,297.91,No,Monday,Summer
2023-07-24,27,26,302.7,No,Monday,Summer
2023-07-25,2,40,187.63,Yes,Tuesday,Summer
2023-07-25,3,55,263.2,Yes,Tuesday,Summer
2023-07-25,4,20,439.81,No,Tuesday,Summer
2023-07-25,7,42,13.59,Yes,Tuesday,Summer
2023-07-25,15,15,377.76,No,Tuesday,Summer
2023-07-25,19,30,209.85,No,Tuesday,Summer
2023-07-25,26,22,246.4,No,Tuesday,Summer
2023-07-25,27,19,302.7,No,Tuesday,Summer
2023-07-25,29,22,352.17,No,Tuesday,Summer
2023-07-25,39,22,256.18,No,Tuesday,Summer
2023-07-25,39,22,256.18,No,Tuesday,Summer
2023-07-25,41,55,275.52,Yes,Tuesday,Summer
2023-07-25,44,16,117.8,No,Tuesday,Summer
2023-07-25,47,11,178.77,No,Tuesday,Summer
2023-07-26,1,18,268.05,No,Wednesday,Summer
2023-07-26,2,20,231.26,No,Wednesday,Summer
2023-07-26,3,11,294.01,No,Wednesday,Summer
2023-07-26,4,15,439.81,No,Wednesday,Summer
2023-07-26,5,24,435.2,No,Wednesday,Summer
2023-07-26,10,19,283.3,No,Wednesday,Summer
2023-07-26,13,22,326.8,No,Wednesday,Summer
2023-07-26,33,21,12.84,No,Wednesday,Summer
2023-07-26,33,25,12.84,No,Wednesday,Summer
2023-07-26,39,15,256.18,No,Wednesday,Summer
2023-07-26,40,15,459.32,No,Wednesday,Summer
2023-07-26,43,20,51.67,No,Wednesday,Summer
2023-07-26,47,12,178.77,No,Wednesday,Summer
2023-07-26,48,21,395.46,No,Wednesday,Summer
2023-07-26,49,25,176.08,No,Wednesday,Summer
2023-07-27,2,19,231.26,No,Thursday,Summer
2023-07-27,4,15,439.81,No,Thursday,Summer
2023-07-27,8,28,218.96,No,Thursday,Summer
2023-07-27,18,12,33.45,No,Thursday,Summer
2023-07-27,22,23,399.69,No,Thursday,Summer
2023-07-27,22,29,399.69,No,Thursday,Summer
2023-07-27,32,18,114.83,No,Thursday,Summer
2023-07-27,49,11,176.08,No,Thursday,Summer
2023-07-27,49,29,176.08,No,Thursday,Summer
2023-07-28,25,21,183.24,No,Friday,Summer
2023-07-28,25,25,183.24,No,Friday,Summer
2023-07-28,27,19,302.7,No,Friday,Summer
2023-07-28,28,57,170.26,Yes,Friday,Summer
2023-07-28,33,30,12.84,No,Friday,Summer
2023-07-28,34,64,117.83,Yes,Friday,Summer
2023-07-28,35,20,376.97,No,Friday,Summer
2023-07-28,36,28,399.14,No,Friday,Summer
2023-07-28,37,23,109.21,No,Friday,Summer
2023-07-28,42,21,363.99,No,Friday,Summer
2023-07-28,47,28,178.77,No,Friday,Summer
2023-07-29,2,38,231.26,No,Saturday,Summer
2023-07-29,4,21,439.81,No,Saturday,Summer
2023-07-29,10,43,283.3,No,Saturday,Summer
2023-07-29,11,31,329.15,No,Saturday,Summer
2023-07-29,12,26,85.5,No,Saturday,Summer
2023-07-29,14,63,87.39,Yes,Saturday,Summer
2023-07-29,14,38,99.5,No,Saturday,Summer
2023-07-29,16,26,176.15,No,Saturday,Summer
2023-07-29,16,41,176.15,No,Saturday,Summer
2023-07-29,23,31,319.08,No,Saturday,Summer
2023-07-29,30,26,222.51,No,Saturday,Summer
2023-07-29,36,33,399.14,No,Saturday,Summer
2023-07-29,42,31,363.99,No,Saturday,Summer
2023-07-30,9,59,237.26,Yes,Sunday,Summer
2023-07-30,11,36,329.15,No,Sunday,Summer
2023-07-30,12,28,85.5,No,Sunday,Summer
2023-07-30,13,46,259.68,Yes,Sunday,Summer
2023-07-30,21,30,121.17,No,Sunday,Summer
2023-07-30,21,28,121.17,No,Sunday,Summer
2023-07-30,22,21,399.69,No,Sunday,Summer
2023-07-30,23,26,319.08,No,Sunday,Summer
2023-07-30,29,38,352.17,No,Sunday,Summer
2023-07-30,33,25,12.84,No,Sunday,Summer
2023-07-30,38,59,344.39,Yes,Sunday,Summer
2023-07-30,46,35,360.9,No,Sunday,Summer
2023-07-30,47,30,178.77,No,Sunday,Summer
2023-07-31,11,31,329.15,No,Monday,Summer
2023-07-31,18,12,33.45,No,Monday,Summer
2023-07-31,22,16,399.69,No,Monday,Summer
2023-07-31,23,23,319.08,No,Monday,Summer
2023-07-31,30,20,222.51,No,Monday,Summer
2023-07-31,36,22,399.14,No,Monday,Summer
2023-07-31,39,22,256.18,No,Monday,Summer
2023-07-31,46,23,360.9,No,Monday,Summer
2023-08-01,4,25,439.81,No,Tuesday,Summer
2023-08-01,8,32,218.96,No,Tuesday,Summer
2023-08-01,17,21,357.85,No,Tuesday,Summer
2023-08-01,19,64,149.54,Yes,Tuesday,Summer
2023-08-01,29,19,352.17,No,Tuesday,Summer
2023-08-01,31,23,109.11,No,Tuesday,Summer
2023-08-01,33,23,12.84,No,Tuesday,Summer
2023-08-01,46,28,360.9,No,Tuesday,Summer
2023-08-01,48,21,395.46,No,Tuesday,Summer
2023-08-02,1,28,268.05,No,Wednesday,Summer
2023-08-02,2,23,231.26,No,Wednesday,Summer
2023-08-02,4,18,439.81,No,Wednesday,Summer
2023-08-02,6,44,205.69,Yes,Wednesday,Summer
2023-08-02,7,24,17.53,No,Wednesday,Summer
2023-08-02,22,24,399.69,No,Wednesday,Summer
2023-08-02,27,18,302.7,No,Wednesday,Summer
2023-08-02,28,19,241.51,No,Wednesday,Summer
2023-08-02,31,19,109.11,No,Wednesday,Summer
2023-08-02,31,19,109.11,No,Wednesday,Summer
2023-08-02,33,22,12.84,No,Wednesday,Summer
2023-08-02,39,40,183.68,Yes,Wednesday,Summer
2023-08-02,48,20,395.46,No,Wednesday,Summer
2023-08-03,1,16,268.05,No,Thursday,Summer
2023-08-03,5,19,435.2,No,Thursday,Summer
2023-08-03,20,42,281.38,Yes,Thursday,Summer
2023-08-03,23,26,319.08,No,Thursday,Summer
2023-08-03,25,59,140.26,Yes,Thursday,Summer
2023-08-03,28,42,194.09,Yes,Thursday,Summer
2023-08-03,32,20,114.83,No,Thursday,Summer
2023-08-03,32,25,114.83,No,Thursday,Summer
2023-08-03,33,22,12.84,No,Thursday,Summer
2023-08-03,40,30,459.32,No,Thursday,Summer
2023-08-03,41,42,273.25,Yes,Thursday,Summer
2023-08-03,46,25,360.9,No,Thursday,Summer
2023-08-04,4,57,382.63,Yes,Friday,Summer
2023-08-04,6,18,231.03,No,Friday,Summer
2023-08-04,6,22,231.03,No,Friday,Summer
2023-08-04,11,53,241.53,Yes,Friday,Summer
2023-08-04,13,23,326.8,No,Friday,Summer
2023-08-04,16,13,176.15,No,Friday,Summer
2023-08-04,29,24,352.17,No,Friday,Summer
2023-08-04,39,16,256.18,No,Friday,Summer
2023-08-04,41,15,356.31,No,Friday,Summer
2023-08-04,45,26,14.32,No,Friday,Summer
2023-08-04,46,21,360.9,No,Friday,Summer
2023-08-04,46,22,360.9,No,Friday,Summer
2023-08-05,4,48,439.81,No,Saturday,Summer
2023-08-05,8,35,218.96,No,Saturday,Summer
2023-08-05,8,76,164.54,Yes,Saturday,Summer
2023-08-05,10,35,283.3,No,Saturday,Summer
2023-08-05,12,41,85.5,No,Saturday,Summer
2023-08-05,15,35,377.76,No,Saturday,Summer
2023-08-05,19,25,209.85,No,Saturday,Summer
2023-08-05,21,23,121.17,No,Saturday,Summer
2023-08-05,21,36,121.17,No,Saturday,Summer
2023-08-05,26,35,246.4,No,Saturday,Summer
2023-08-05,39,26,256.18,No,Saturday,Summer
2023-08-05,40,38,459.32,No,Saturday,Summer
2023-08-05,45,28,14.32,No,Saturday,Summer
2023-08-05,45,30,14.32,No,Saturday,Summer
2023-08-06,18,69,28.53,Yes,Sunday,Summer
2023-08-06,21,48,121.17,No,Sunday,Summer
2023-08-06,21,48,121.17,No,Sunday,Summer
2023-08-06,22,82,334.92,Yes,Sunday,Summer
2023-08-06,24,40,297.91,No,Sunday,Summer
2023-08-06,25,36,183.24,No,Sunday,Summer
2023-08-06,26,41,246.4,No,Sunday,Summer
2023-08-06,30,56,222.51,No,Sunday,Summer
2023-08-06,37,25,109.21,No,Sunday,Summer
2023-08-06,41,69,265.61,Yes,Sunday,Summer
2023-08-06,41,30,356.31,No,Sunday,Summer
2023-08-06,45,43,14.32,No,Sunday,Summer
2023-08-06,49,31,176.08,No,Sunday,Summer
2023-08-06,49,25,176.08,No,Sunday,Summer
2023-08-07,2,24,231.26,No,Monday,Summer
2023-08-07,6,22,231.03,No,Monday,Summer
2023-08-07,24,46,229.64,Yes,Monday,Summer
2023-08-07,25,16,183.24,No,Monday,Summer
2023-08-07,43,28,51.67,No,Monday,Summer
2023-08-07,48,66,341.12,Yes,Monday,Summer
2023-08-08,3,40,263.21,Yes,Tuesday,Summer
2023-08-08,3,24,294.01,No,Tuesday,Summer
2023-08-08,15,25,377.76,No,Tuesday,Summer
2023-08-08,17,35,318.95,Yes,Tuesday,Summer
2023-08-08,23,51,262.79,Yes,Tuesday,Summer
2023-08-08,25,24,183.24,No,Tuesday,Summer
2023-08-08,27,22,302.7,No,Tuesday,Summer
2023-08-08,33,33,9.93,Yes,Tuesday,Summer
2023-08-08,34,25,157.47,No,Tuesday,Summer
2023-08-08,34,24,157.47,No,Tuesday,Summer
2023-08-08,35,20,376.97,No,Tuesday,Summer
2023-08-08,36,28,399.14,No,Tuesday,Summer
2023-08-08,41,19,356.31,No,Tuesday,Summer
2023-08-08,47,22,178.77,No,Tuesday,Summer
2023-08-09,7,66,13.08,Yes,Wednesday,Summer
2023-08-09,11,14,329.15,No,Wednesday,Summer
2023-08-09,16,26,176.15,No,Wednesday,Summer
2023-08-09,21,21,121.17,No,Wednesday,Summer
2023-08-09,22,20,399.69,No,Wednesday,Summer
2023-08-09,28,37,208.56,Yes,Wednesday,Summer
2023-08-09,38,19,479.93,No,Wednesday,Summer
2023-08-09,39,34,256.18,No,Wednesday,Summer
2023-08-09,42,18,363.99,No,Wednesday,Summer
2023-08-09,44,55,86.39,Yes,Wednesday,Summer
2023-08-10,13,22,326.8,No,Thursday,Summer
2023-08-10,16,33,133.21,Yes,Thursday,Summer
2023-08-10,25,11,183.24,No,Thursday,Summer
2023-08-10,32,25,114.83,No,Thursday,Summer
2023-08-10,32,28,114.83,No,Thursday,Summer
2023-08-10,38,48,422.48,Yes,Thursday,Summer
2023-08-10,46,16,360.9,No,Thursday,Summer
2023-08-10,47,21,178.77,No,Thursday,Summer
2023-08-10,49,40,146.16,Yes,Thursday,Summer
2023-08-11,4,30,439.81,No,Friday,Summer
2023-08-11,5,15,435.2,No,Friday,Summer
2023-08-11,11,23,329.15,No,Friday,Summer
2023-08-11,17,51,255.96,Yes,Friday,Summer
2023-08-11,23,21,319.08,No,Friday,Summer
2023-08-11,24,16,297.91,No,Friday,Summer
2023-08-11,28,26,241.51,No,Friday,Summer
2023-08-11,29,22,352.17,No,Friday,Summer
2023-08-11,30,18,222.51,No,Friday,Summer
2023-08-11,35,18,376.97,No,Friday,Summer
2023-08-11,43,19,51.67,No,Friday,Summer
2023-08-11,47,20,178.77,No,Friday,Summer
2023-08-12,1,53,212.09,Yes,Saturday,Summer
2023-08-12,6,41,231.03,No,Saturday,Summer
2023-08-12,7,23,17.53,No,Saturday,Summer
2023-08-12,10,30,283.3,No,Saturday,Summer
2023-08-12,11,33,329.15,No,Saturday,Summer
2023-08-12,13,36,326.8,No,Saturday,Summer
2023-08-12,15,31,377.76,No,Saturday,Summer
2023-08-12,16,38,176.15,No,Saturday,Summer
2023-08-12,20,36,355.47,No,Saturday,Summer
2023-08-12,44,43,117.8,No,Saturday,Summer
2023-08-13,7,21,17.53,No,Sunday,Summer
2023-08-13,9,16,307.03,No,Sunday,Summer
2023-08-13,14,23,99.5,No,Sunday,Summer
2023-08-13,16,20,176.15,No,Sunday,Summer
2023-08-13,16,33,176.15,No,Sunday,Summer
2023-08-13,18,33,33.45,No,Sunday,Summer
2023-08-13,19,40,209.85,No,Sunday,Summer
2023-08-13,23,89,280.06,Yes,Sunday,Summer
2023-08-13,29,40,352.17,No,Sunday,Summer
2023-08-13,34,31,157.47,No,Sunday,Summer
2023-08-13,41,79,256.57,Yes,Sunday,Summer
2023-08-13,42,33,363.99,No,Sunday,Summer
2023-08-14,3,19,294.01,No,Monday,Summer
2023-08-14,13,16,326.8,No,Monday,Summer
2023-08-14,13,53,260.6,Yes,Monday,Summer
2023-08-14,16,30,176.15,No,Monday,Summer
2023-08-14,20,24,355.47,No,Monday,Summer
2023-08-14,21,28,121.17,No,Monday,Summer
2023-08-14,24,48,219.83,Yes,Monday,Summer
2023-08-14,27,19,302.7,No,Monday,Summer
2023-08-14,28,25,241.51,No,Monday,Summer
2023-08-14,30,24,222.51,No,Monday,Summer
2023-08-14,33,51,9.25,Yes,Monday,Summer
2023-08-14,33,16,12.84,No,Monday,Summer
2023-08-14,37,51,94.04,Yes,Monday,Summer
2023-08-14,42,46,310.16,Yes,Monday,Summer
2023-08-14,49,30,176.08,No,Monday,Summer
2023-08-15,2,19,231.26,No,Tuesday,Summer
2023-08-15,7,46,14.68,Yes,Tuesday,Summer
2023-08-15,8,53,176.46,Yes,Tuesday,Summer
2023-08-15,8,22,218.96,No,Tuesday,Summer
2023-08-15,8,46,167.37,Yes,Tuesday,Summer
2023-08-15,8,23,218.96,No,Tuesday,Summer
2023-08-15,9,25,307.03,No,Tuesday,Summer
2023-08-15,10,24,283.3,No,Tuesday,Summer
2023-08-15,10,20,283.3,No,Tuesday,Summer
2023-08-15,15,28,377.76,No,Tuesday,Summer
2023-08-15,23,21,319.08,No,Tuesday,Summer
2023-08-15,32,21,114.83,No,Tuesday,Summer
2023-08-15,38,18,479.93,No,Tuesday,Summer
2023-08-15,46,21,360.9,No,Tuesday,Summer
2023-08-15,48,26,319.45,Yes,Tuesday,Summer
2023-08-16,14,19,99.5,No,Wednesday,Summer
2023-08-16,17,15,357.85,No,Wednesday,Summer
2023-08-16,18,12,33.45,No,Wednesday,Summer
2023-08-16,28,25,241.51,No,Wednesday,Summer
2023-08-16,35,19,376.97,No,Wednesday,Summer
2023-08-16,42,26,363.99,No,Wednesday,Summer
2023-08-16,46,21,360.9,No,Wednesday,Summer
2023-08-16,47,30,178.77,No,Wednesday,Summer
2023-08-16,47,46,145.87,Yes,Wednesday,Summer
2023-08-17,7,23,17.53,No,Thursday,Summer
2023-08-17,9,24,307.03,No,Thursday,Summer
2023-08-17,13,35,262.77,Yes,Thursday,Summer
2023-08-17,25,20,183.24,No,Thursday,Summer
2023-08-17,26,28,246.4,No,Thursday,Summer
2023-08-17,29,48,309.71,Yes,Thursday,Summer
2023-08-17,31,22,109.11,No,Thursday,Summer
2023-08-17,32,24,114.83,No,Thursday,Summer
2023-08-17,34,26,157.47,No,Thursday,Summer
2023-08-17,37,15,109.21,No,Thursday,Summer
2023-08-17,40,40,392.53,Yes,Thursday,Summer
2023-08-17,42,23,363.99,No,Thursday,Summer
2023-08-17,47,28,178.77,No,Thursday,Summer
2023-08-17,49,18,176.08,No,Thursday,Summer
2023-08-18,16,22,176.15,No,Friday,Summer
2023-08-18,19,18,209.85,No,Friday,Summer
2023-08-18,19,25,209.85,No,Friday,Summer
2023-08-18,22,35,306.75,Yes,Friday,Summer
2023-08-18,25,18,183.24,No,Friday,Summer
2023-08-18,26,20,246.4,No,Friday,Summer
2023-08-18,34,55,117.64,Yes,Friday,Summer
2023-08-18,42,20,363.99,No,Friday,Summer
2023-08-18,46,23,360.9,No,Friday,Summer
2023-08-18,50,21,411.47,No,Friday,Summer
2023-08-19,9,35,307.03,No,Saturday,Summer
2023-08-19,24,33,297.91,No,Saturday,Summer
2023-08-19,26,36,203.25,Yes,Saturday,Summer
2023-08-19,28,26,241.51,No,Saturday,Summer
2023-08-19,34,23,157.47,No,Saturday,Summer
2023-08-19,37,30,109.21,No,Saturday,Summer
2023-08-19,43,48,51.67,No,Saturday,Summer
2023-08-19,43,76,36.88,Yes,Saturday,Summer
2023-08-19,46,56,260.52,Yes,Saturday,Summer
2023-08-19,48,46,290.29,Yes,Saturday,Summer
2023-08-19,50,33,411.47,No,Saturday,Summer
2023-08-20,4,33,439.81,No,Sunday,Summer
2023-08-20,15,18,377.76,No,Sunday,Summer
2023-08-20,15,79,269.51,Yes,Sunday,Summer
2023-08-20,17,38,357.85,No,Sunday,Summer
2023-08-20,34,36,157.47,No,Sunday,Summer
2023-08-20,34,25,157.47,No,Sunday,Summer
2023-08-20,37,21,109.21,No,Sunday,Summer
2023-08-20,43,38,51.67,No,Sunday,Summer
2023-08-20,44,40,117.8,No,Sunday,Summer
2023-08-20,49,41,176.08,No,Sunday,Summer
2023-08-21,1,25,268.05,No,Monday,Summer
2023-08-21,2,20,231.26,No,Monday,Summer
2023-08-21,2,26,231.26,No,Monday,Summer
2023-08-21,6,18,231.03,No,Monday,Summer
2023-08-21,24,21,297.91,No,Monday,Summer
2023-08-21,28,33,185.32,Yes,Monday,Summer
2023-08-21,28,18,241.51,No,Monday,Summer
2023-08-21,32,25,114.83,No,Monday,Summer
2023-08-21,33,15,12.84,No,Monday,Summer
2023-08-21,35,26,376.97,No,Monday,Summer
2023-08-21,35,25,376.97,No,Monday,Summer
2023-08-21,38,14,479.93,No,Monday,Summer
2023-08-21,40,16,459.32,No,Monday,Summer
2023-08-21,43,46,41.73,Yes,Monday,Summer
2023-08-21,48,46,335.63,Yes,Monday,Summer
2023-08-21,48,16,395.46,No,Monday,Summer
2023-08-22,1,13,268.05,No,Tuesday,Summer
2023-08-22,2,29,231.26,No,Tuesday,Summer
2023-08-22,7,12,17.53,No,Tuesday,Summer
2023-08-22,9,21,307.03,No,Tuesday,Summer
2023-08-22,42,30,363.99,No,Tuesday,Summer
2023-08-23,9,18,307.03,No,Wednesday,Summer
2023-08-23,15,24,377.76,No,Wednesday,Summer
2023-08-23,24,28,297.91,No,Wednesday,Summer
2023-08-23,30,18,222.51,No,Wednesday,Summer
2023-08-23,30,23,222.51,No,Wednesday,Summer
2023-08-23,30,22,222.51,No,Wednesday,Summer
2023-08-23,33,29,12.84,No,Wednesday,Summer
2023-08-23,38,25,479.93,No,Wednesday,Summer
2023-08-23,38,16,479.93,No,Wednesday,Summer
2023-08-23,45,34,14.32,No,Wednesday,Summer
2023-08-23,45,24,14.32,No,Wednesday,Summer
2023-08-24,2,57,205.66,Yes,Thursday,Summer
2023-08-24,2,16,231.26,No,Thursday,Summer
2023-08-24,7,30,17.53,No,Thursday,Summer
2023-08-24,20,23,355.47,No,Thursday,Summer
2023-08-24,23,26,228.64,Yes,Thursday,Summer
2023-08-24,29,35,352.17,No,Thursday,Summer
2023-08-24,35,30,376.97,No,Thursday,Summer
2023-08-24,37,25,109.21,No,Thursday,Summer
2023-08-24,38,20,479.93,No,Thursday,Summer
2023-08-24,39,22,256.18,No,Thursday,Summer
2023-08-25,5,26,435.2,No,Friday,Summer
2023-08-25,10,19,283.3,No,Friday,Summer
2023-08-25,11,53,263.18,Yes,Friday,Summer
2023-08-25,12,35,76.86,Yes,Friday,Summer
2023-08-25,13,21,326.8,No,Friday,Summer
2023-08-25,15,25,377.76,No,Friday,Summer
2023-08-25,18,36,33.45,No,Friday,Summer
2023-08-25,23,21,319.08,No,Friday,Summer
2023-08-25,23,12,319.08,No,Friday,Summer
2023-08-25,27,44,251.9,Yes,Friday,Summer
2023-08-25,27,19,302.7,No,Friday,Summer
2023-08-25,27,29,302.7,No,Friday,Summer
2023-08-25,28,34,241.51,No,Friday,Summer
2023-08-25,32,29,114.83,No,Friday,Summer
2023-08-25,32,23,114.83,No,Friday,Summer
2023-08-25,39,20,256.18,No,Friday,Summer
2023-08-25,42,32,363.99,No,Friday,Summer
2023-08-25,44,20,117.8,No,Friday,Summer
2023-08-25,44,25,117.8,No,Friday,Summer
2023-08-26,1,73,233.09,Yes,Saturday,Summer
2023-08-26,4,25,439.81,No,Saturday,Summer
2023-08-26,8,35,218.96,No,Saturday,Summer
2023-08-26,14,82,77.8,Yes,Saturday,Summer
2023-08-26,21,30,121.17,No,Saturday,Summer
2023-08-26,22,36,399.69,No,Saturday,Summer
2023-08-26,26,69,198.85,Yes,Saturday,Summer
2023-08-26,36,73,325.68,Yes,Saturday,Summer
2023-08-27,10,28,283.3,No,Sunday,Summer
2023-08-27,10,30,283.3,No,Sunday,Summer
2023-08-27,14,28,99.5,No,Sunday,Summer
2023-08-27,15,66,328.39,Yes,Sunday,Summer
2023-08-27,17,51,357.85,No,Sunday,Summer
2023-08-27,18,73,24.26,Yes,Sunday,Summer
2023-08-27,21,35,121.17,No,Sunday,Summer
2023-08-27,22,28,399.69,No,Sunday,Summer
2023-08-27,22,82,326.02,Yes,Sunday,Summer
2023-08-27,23,43,286.06,Yes,Sunday,Summer
2023-08-27,26,76,191.47,Yes,Sunday,Summer
2023-08-27,36,18,399.14,No,Sunday,Summer
2023-08-27,45,30,14.32,No,Sunday,Summer
2023-08-27,50,40,411.47,No,Sunday,Summer
2023-08-28,21,24,121.17,No,Monday,Summer
2023-08-28,36,33,285.47,Yes,Monday,Summer
2023-08-29,3,24,294.01,No,Tuesday,Summer
2023-08-29,4,14,439.81,No,Tuesday,Summer
2023-08-29,29,23,352.17,No,Tuesday,Summer
2023-08-29,36,23,399.14,No,Tuesday,Summer
2023-08-29,36,21,399.14,No,Tuesday,Summer
2023-08-29,45,21,14.32,No,Tuesday,Summer
2023-08-29,46,12,360.9,No,Tuesday,Summer
2023-08-30,2,26,231.26,No,Wednesday,Summer
2023-08-30,3,25,294.01,No,Wednesday,Summer
2023-08-30,6,12,231.03,No,Wednesday,Summer
2023-08-30,9,20,307.03,No,Wednesday,Summer
2023-08-30,10,22,283.3,No,Wednesday,Summer
2023-08-30,22,21,399.69,No,Wednesday,Summer
2023-08-30,23,35,232.36,Yes,Wednesday,Summer
2023-08-30,24,18,297.91,No,Wednesday,Summer
2023-08-30,24,37,225.37,Yes,Wednesday,Summer
2023-08-30,37,22,109.21,No,Wednesday,Summer
2023-08-30,47,21,178.77,No,Wednesday,Summer
2023-08-30,48,25,395.46,No,Wednesday,Summer
2023-08-31,27,14,302.7,No,Thursday,Summer
2023-08-31,38,35,407.04,Yes,Thursday,Summer
2023-08-31,42,14,363.99,No,Thursday,Summer
2023-08-31,44,30,117.8,No,Thursday,Summer
2023-08-31,44,31,117.8,No,Thursday,Summer
2023-08-31,44,33,85.49,Yes,Thursday,Summer
2023-09-01,6,17,231.03,No,Friday,Autumn
2023-09-01,7,16,17.53,No,Friday,Autumn
2023-09-01,9,10,307.03,No,Friday,Autumn
2023-09-01,30,32,176.17,Yes,Friday,Autumn
2023-09-01,36,16,399.14,No,Friday,Autumn
2023-09-01,44,25,94.58,Yes,Friday,Autumn
2023-09-02,10,23,283.3,No,Saturday,Autumn
2023-09-02,12,27,85.5,No,Saturday,Autumn
2023-09-02,14,46,77.86,Yes,Saturday,Autumn
2023-09-02,16,28,176.15,No,Saturday,Autumn
2023-09-02,19,26,209.85,No,Saturday,Autumn
2023-09-02,22,16,399.69,No,Saturday,Autumn
2023-09-02,25,32,183.24,No,Saturday,Autumn
2023-09-02,39,32,256.18,No,Saturday,Autumn
2023-09-02,44,19,117.8,No,Saturday,Autumn
2023-09-03,4,24,439.81,No,Sunday,Autumn
2023-09-03,15,43,270.1,Yes,Sunday,Autumn
2023-09-03,21,26,121.17,No,Sunday,Autumn
2023-09-03,21,24,121.17,No,Sunday,Autumn
2023-09-03,25,34,183.24,No,Sunday,Autumn
2023-09-03,27,26,302.7,No,Sunday,Autumn
2023-09-03,36,31,399.14,No,Sunday,Autumn
2023-09-03,43,22,51.67,No,Sunday,Autumn
2023-09-03,48,22,395.46,No,Sunday,Autumn
2023-09-03,49,26,176.08,No,Sunday,Autumn
2023-09-03,50,22,411.47,No,Sunday,Autumn
